projectid,varname
93364259,1
93367842,2
93368865,7
93370048,1
93370207,1
93375140,1
93380562,4
93381352,1
93381547,2
93381588,2
93381627,2
93384081,23
93385551,2
93389906,2
93393301,1
93394371,1
93396613,2
93396996,3
93399859,1
93400295,1
93410483,2
93410933,1
93411895,2
93418043,5
93418049,5
93418157,5
93418190,26
93429920,1
93431612,5
93432503,2
93432973,1
93433731,5
93439492,3
93443932,4
93443991,3
93444229,4
93446260,4
93450338,1
93451080,8
93452276,2
93453615,2
93453862,5
93454468,4
93454558,4
93456595,6
93456929,1
93460561,14
93464095,1
93467849,2
93468467,5
93468621,5
93468654,5
93475867,2
93475964,3
93476096,1
93476270,7
93481460,2
93483717,3
93488383,5
93490965,1
93491744,2
93496596,2
93500165,1
93501892,5
93504786,8
93504802,2
93505180,4
93507115,1
93507258,4
93508819,1
93511071,14
93512986,5
93515808,5
93518410,1
93519772,1
93521834,3
93528660,3
93528801,1
93533876,5
93534806,1
93535795,2
93540670,2
93541887,31
93544489,6
93548413,36
93561540,10
93562239,1
93568439,2
93569285,2
93573257,27
93576212,13
93576793,1
93577112,51
93578804,1
93581677,15
93583471,2
93584388,5
93592476,78
93592856,1
93599155,4
93602500,5
93602887,20
93605575,8
93605895,1
93606893,3
93607121,2
93607854,8
93609117,5
93613199,4
93613449,1
93614787,2
93615495,4
93618610,5
93618748,61
93620282,1
93623078,2
93623276,1
93624118,1
93626082,1
93626109,1
93627945,3
93641676,1
93642430,3
93648197,2
93648435,1
93648720,1
93650708,1
93651483,3
93652461,1
93652686,1
93654142,8
93655328,2
93655575,2
93656970,3
93658584,3
93658750,13
93659588,4
93661448,1
93666910,9
93667833,4
93671758,9
93673298,1
93676505,3
93676518,2
93676978,1
93677044,1
93677641,1
93678161,1
93678173,1
93681458,5
93681512,1
93683492,1
93684882,1
93685321,3
93686517,1
93691791,5
93692767,2
93694569,1
93695338,1
93697082,3
93698402,1
93699790,5
93713176,3
93715918,3
93716024,5
93716935,3
93717347,1
93717418,3
93717616,3
93719188,1
93719347,3
93720155,2
93721763,3
93722872,2
93722915,2
93723547,2
93728825,7
93729986,1
93730358,1
93730479,1
93730499,1
93730915,3
93731745,1
93733954,1
93734026,3
93736742,11
93738058,1
93747877,6
93748503,1
93755984,1
93758197,8
93758462,2
93760740,1
93762767,1
93766272,11
93772503,2
93775053,2
93777414,6
93778700,100
93779241,1
93779422,1
93780544,1
93781219,2
93784115,1
93784570,1
93784574,1
93784579,1
93786302,1
93786322,3
93786486,1
93786558,1
93786615,1
93787017,1
93787305,5
93790062,1
93791994,1
93793459,2
93795549,2
93796145,2
93796152,2
93797702,3
93797932,1
93798072,1
93798138,1
93799882,2
93801385,1
93801406,1
93803132,3
93803571,1
93804070,2
93805962,4
93805985,1
93806075,2
93807011,2
93807570,6
93808019,1
93811171,3
93811428,1
93812108,2
93812341,2
93813331,2
93814402,3
93819613,5
93820997,2
93827288,15
93830047,31
93832978,1
93835902,1
93836844,8
93837161,12
93838749,3
93839487,4
93840851,1
93844421,2
93845117,1
93848641,3
93849075,2
93850017,18
93852813,2
93854556,11
93855424,25
93858619,3
93861325,21
93861430,5
93861553,83
93861981,1
93862185,5
93866380,1
93867244,1
93867749,1
93870912,1
93874659,2
93877467,11
93878345,1
93879002,17
93882258,6
93883164,3
93892654,1
93894563,2
93901956,2
93903039,5
93905548,1
93909482,9
93910819,3
93915430,1
93919712,1
93919792,1
93923708,1
93925301,1
93925933,1
93927171,2
93927724,2
93927774,3
93927933,3
93928621,1
93930396,4
93932665,1
93932916,1
93933389,1
93933660,1
93934815,1
93936726,1
93937793,2
93937803,2
93938176,1
93939608,3
93943359,1
93943817,1
93947455,1
93949043,25
93950276,1
93950281,1
93951632,1
93953911,5
93955472,3
93955640,1
93960034,5
93960497,5
93961104,3
93961716,2
93963005,1
93964469,1
93964871,3
93964937,1
93965693,1
93967897,1
93968736,5
93969758,1
93972077,1
93972328,4
93972452,97
93973823,1
93973955,1
93974261,1
93975829,1
93975921,20
93977303,1
93980380,1
93984898,1
93986640,15
93987513,5
93991437,4
93991667,5
93992233,1
93995561,1
93996322,1
93996609,6
93998168,22
93998654,2
94000944,1
94006874,3
94007790,4
94011149,3
94011248,6
94013601,1
94013641,3
94016774,2
94033235,1
94033453,8
94034881,272
94034937,1
94035742,1
94039068,2
94040773,2
94041893,1
94044586,2
94045415,2
94048230,2
94054890,1
94057744,4
94060473,23
94060699,9
94060735,1
94061184,2
94061189,7
94070581,1
94074070,4
94077481,1
94077902,2
94077929,1
94078516,3
94078600,1
94080702,1
94080889,2
94080903,5
94082410,2
94082465,1
94082479,1
94082981,1
94083063,1
94083394,2
94083411,2
94083441,2
94083724,5
94085314,1
94086344,4
94089467,2
94092169,2
94092486,1
94092613,2
94092902,1
94093255,1
94093584,1
94095497,2
94096746,8
94101804,2
94107381,6
94107723,1
94109522,20
94113754,1
94114912,1
94117898,6
94118172,2
94120755,2
94121501,2
94122684,1
94127186,1
94128474,13
94130911,31
94131179,2
94141180,2
94142285,3
94146746,10
94148032,1
94151783,3
94152670,1
94157704,1
94159069,2
94163656,7
94167934,2
94174287,1
94174690,8
94177361,16
94179032,3
94182313,1
94183506,1
94183547,4
94184514,1
94193170,1
94198682,2
94198721,15
94202524,11
94203701,2
94208798,2
94210259,21
94211290,9
94212908,9
94213681,5
94214236,4
94214260,2
94214479,5
94214514,16
94219359,1
94219418,2
94219755,1
94220705,2
94221166,2
94226645,39
94228514,2
94228707,1
94230159,2
94237352,4
94237378,4
94239012,3
94239945,2
94240451,2
94243002,2
94243478,1
94244964,3
94247815,1
94248740,1
94249860,2
94252586,100
94253940,4
94254017,15
94257705,1
94258826,1
94261550,1
94263516,2
94263836,1
94263967,1
94264043,1
94264134,1
94264364,1
94264393,1
94264722,1
94264880,2
94265032,1
94265235,1
94267197,3
94267374,1
94267584,3
94271222,2
94271863,1
94273230,2
94273874,1
94276570,1
94278112,1
94278871,1
94279876,1
94280799,1
94281046,1
94281754,2
94283329,1
94284494,5
94284605,7
94290496,97
94294533,2
94296553,1
94297532,1
94298897,2
94302807,42
94303886,1
94304880,28
94305208,2
94305374,3
94306575,6
94308760,3
94309660,1
94311098,2
94312160,1
94312800,1
94317211,122
94317262,2
94319302,3
94321421,3
94324014,4
94324084,1
94324389,1
94333759,17
94335373,2
94344915,1
94345796,3
94349834,1
94349918,10
94355326,3
94358474,5
94361275,2
94361507,1
94365018,19
94366963,2
94367095,2
94367116,3
94367123,1
94367848,2
94368172,14
94368366,3
94368818,1
94371188,1
94378944,2
94382283,2
94386010,3
94388641,1
94390399,2
94390932,9
94391350,1
94399013,5
94399543,7
94402477,1
94405078,1
94405844,2
94406703,1
94409584,1
94419746,2
94421951,7
94422578,2
94423769,18
94424235,10
94425003,7
94427323,1
94427837,4
94430618,2
94432696,2
94434627,2
94437667,8
94440017,2
94440853,1
94443153,1
94443175,3
94446669,1
94447005,2
94451748,1
94451837,1
94453848,4
94455112,2
94455401,1
94459280,4
94460384,2
94462415,9
94463402,2
94463449,1
94463779,1
94467400,1
94470885,10
94474922,5
94481679,15
94484354,6
94488872,3
94489155,1
94491187,1
94491220,2
94491806,1
94493266,3
94493803,3
94494687,2
94494762,1
94494951,3
94495585,11
94495594,2
94496600,3
94497116,3
94497921,1
94499684,3
94499889,2
94499908,1
94500134,1
94500458,4
94500515,4
94500543,4
94500644,1
94501567,4
94501718,4
94501749,1
94502023,4
94502219,3
94502329,1
94503228,1
94504484,1
94506775,3
94507440,3
94508750,1
94508850,1
94508918,2
94509377,2
94509664,2
94510341,1
94512153,1
94512791,1
94514322,2
94515188,1
94516921,2
94517018,3
94517078,6
94518817,10
94519846,2
94520148,2
94520626,1
94522528,4
94522815,9
94525726,1
94527036,2
94527171,3
94527803,2
94528232,1
94528237,1
94528239,1
94528331,1
94529026,1
94529128,1
94532551,2
94532835,1
94533061,1
94533205,1
94534258,1
94535083,1
94535456,1
94537887,1
94537968,1
94538944,10
94540235,3
94541272,1
94541801,5
94542633,8
94544489,40
94545470,7
94545776,1
94546308,1
94548160,25
94550527,1
94552949,4
94561614,1
94562285,1
94563049,1
94563310,34
94564625,1
94564725,2
94567571,7
94568352,1
94569111,5
94570194,2
94573811,22
94576068,7
94576415,1
94576754,1
94577074,1
94577258,11
94578741,1
94579095,1
94580133,2
94583376,2
94587619,1
94591458,2
94592684,1
94592896,4
94592916,4
94592919,4
94592920,4
94592923,4
94592927,4
94593165,1
94593519,1
94593672,4
94594479,2
94594720,2
94594794,1
94597239,2
94597263,2
94597661,6
94598395,3
94599029,1
94599865,2
94601246,1
94603035,1
94603048,1
94603051,1
94603061,1
94603066,1
94603078,1
94603362,2
94603616,12
94604868,2
94606584,2
94607359,1
94609514,1
94611445,4
94612332,4
94612442,4
94612443,2
94612458,4
94612464,4
94612470,2
94612488,2
94612492,4
94612704,2
94613721,1
94616676,1
94619295,4
94620428,3
94620488,5
94621016,4
94622740,3
94623498,1
94625213,2
94625883,1
94625993,1
94627039,1
94627805,2
94628739,10
94630228,2
94632234,4
94634397,3
94635506,4
94640869,8
94641117,2
94642186,1
94643577,2
94643651,2
94643739,1
94644301,2
94644536,2
94645608,57
94645949,5
94647802,2
94649008,9
94650156,2
94651519,2
94655103,3
94655891,1
94656348,1
94659554,20
94659595,1
94660228,5
94660605,9
94661002,9
94661412,9
94662023,1
94662057,9
94662233,2
94662547,9
94662868,9
94663118,9
94663398,4
94663417,9
94663757,1
94663761,9
94663974,1
94664060,9
94664883,9
94665077,9
94665371,1
94665464,9
94667769,15
94668836,35
94669065,2
94669664,9
94669668,5
94670109,1
94670527,4
94671355,2
94672480,4
94675267,32
94675537,93
94681454,1
94683771,3
94683813,2
94686226,3
94687980,3
94687984,19
94692085,3
94693749,1
94694492,14
94699048,14
94700310,5
94706619,3
94707440,5
94710149,4
94710177,1
94711916,4
94712815,4
94714561,2
94719424,1
94722967,2
94725270,35
94726133,96
94727257,1
94731042,7
94734114,1
94734597,1
94734973,4
94739557,22
94739609,19
94741429,179
94742013,3
94742431,3
94743381,2
94743565,1
94743568,1
94743590,1
94743641,3
94743773,4
94743842,1
94744685,1
94746962,2
94748363,188
94748514,1
94749589,2
94753296,2
94753962,1
94754236,1
94754508,2
94755034,8
94756498,3
94756986,3
94758104,3
94758319,2
94763351,1
94763545,1
94768129,1
94770904,6
94771038,4
94772020,2
94772666,2
94773630,1
94774905,2
94775050,1
94775223,2
94777040,3
94778849,15
94780776,2
94783076,1
94783644,2
94784636,4
94786062,1
94786324,1
94786492,1
94787713,1
94790680,2
94791770,1
94791899,3
94794237,5
94794486,3
94794760,9
94802058,2
94802272,2
94803436,2
94803596,2
94803776,2
94803883,1
94804956,29
94805587,1
94807335,1
94807740,1
94814950,1
94815169,1
94820234,1
94821461,1
94823557,2
94824144,4
94824304,4
94826326,32
94827125,22
94830131,2
94830849,1
94830972,1
94830981,3
94831947,25
94832874,5
94834426,1
94835769,1
94838957,3
94840093,1
94840151,1
94840576,16
94840775,1
94840826,3
94843782,1
94843872,1
94844784,1
94845649,1
94846888,1
94847097,1
94847650,1
94848325,1
94848725,1
94849576,3
94850781,1
94851233,3
94852230,1
94854733,1
94856093,11
94857727,4
94861818,1
94866900,39
94867792,1
94867846,9
94869779,1
94872698,4
94875650,2
94878372,4
94883468,11
94884732,2
94888178,2
94889868,1
94892456,1
94894398,1
94894401,1
94894412,1
94894413,1
94894461,1
94894535,1
94895299,3
94899121,2
94899344,2
94899465,1
94901449,4
94901451,2
94901458,2
94901468,4
94901473,4
94901488,4
94901714,1
94902635,2
94904794,3
94906293,1
94906472,4
94912224,1
94912245,1
94912798,1
94912811,1
94914445,5
94915166,2
94916297,1
94918338,1
94919554,2
94919762,1
94919767,14
94921035,1
94922763,4
94923224,14
94923336,1
94927051,5
94934914,10
94940747,1
94942135,2
94943437,1
94943486,1
94943886,7
94946794,1
94947644,3
94948646,7
94952696,2
94953148,2
94954892,7
94955904,1
94956910,2
94959205,1
94961897,2
94962298,2
94962610,5
94963711,28
94965322,4
94965883,3
94967878,3
94972054,1
94972100,1
94972397,1
94972991,4
94973245,2
94973590,2
94973904,14
94973966,3
94975333,1
94977944,5
94979149,5
94980190,2
94980855,2
94981929,1
94984756,2
94987493,4
94987933,1
94988867,1
94991732,1
94995650,3
95001172,1
95001229,1
95001783,1
95002506,16
95003033,3
95003453,2
95005175,8
95006869,3
95010899,2
95010967,4
95011176,1
95011599,2
95015872,2
95016682,1
95019612,2
95020581,1
95021627,29
95021746,12
95021855,1
95024881,1
95025097,5
95025299,34
95025590,1
95026544,4
95027651,1
95028147,1
95034154,2
95035487,2
95038954,4
95039148,1
95040835,1
95040977,1
95041802,2
95044291,3
95044360,2
95045560,5
95046863,1
95047898,2
95048112,1
95048441,4
95049302,1
95049482,1
95049848,2
95051498,5
95053980,2
95054922,2
95055126,2
95055320,1
95057574,1
95058713,1
95058976,1
95059739,1
95060391,4
95060587,3
95063091,2
95063500,3
95064211,1
95064753,6
95065677,1
95067027,1
95067561,5
95067637,1
95067822,1
95069009,1
95069049,4
95069078,1
95071826,1
95073788,4
95073817,1
95074182,3
95074226,1
95074360,1
95075203,1
95075644,1
95076082,2
95076122,2
95076328,2
95076839,2
95078584,3
95079556,9
95087897,2
95088885,3
95090386,1
95090923,2
95090997,9
95092597,1
95092621,2
95093144,3
95093579,1
95096632,4
95098880,1
95099117,4
95099384,3
95099968,62
95100970,14
95103517,1
95106232,1
95107696,2
95107786,4
95111779,2
95113333,2
95118963,2
95119451,6
95121877,3
95121945,1
95126187,4
95126978,3
95127272,2
95127685,3
95128136,1
95130781,1
95131686,1
95134107,3
95134526,1
95135804,1
95137354,5
95137912,2
95140792,11
95144238,2
95148275,2
95148507,1
95148781,124
95148799,2
95149504,9
95149910,1
95150228,1
95151498,1
95151791,8
95153485,9
95153738,11
95154007,1
95154099,3
95154119,1
95156848,3
95165572,3
95166723,1
95166753,1
95166988,2
95169154,4
95169244,5
95170908,10
95172770,3
95173154,1
95173322,30
95173701,2
95175758,1
95176554,3
95178603,1
95179316,1
95180776,1
95181514,1
95182268,2
95183966,2
95185287,6
95187853,6
95190834,1
95191556,1
95191658,4
95192540,2
95194682,1
95195375,4
95195955,1
95196062,4
95196954,2
95199835,1
95200086,10
95200096,3
95201182,1
95201818,4
95202177,3
95203563,2
95203975,26
95205506,1
95205732,1
95206329,1
95210213,2
95210248,2
95210288,2
95210291,2
95212016,2
95214149,3
95214414,1
95216228,1
95216847,1
95219615,1
95221475,4
95221550,25
95222472,4
95223048,14
95223130,3
95227555,11
95228102,45
95234527,5
95237638,15
95237712,1
95242539,1
95243549,3
95245507,3
95245839,1
95246120,2
95246599,1
95250300,1
95250559,3
95252012,3
95252335,10
95256040,12
95256409,7
95257830,14
95260506,1
95261999,62
95263220,3
95265806,2
95267081,2
95270957,3
95272445,3
95272743,3
95272880,4
95273106,2
95277817,1
95279067,1
95279666,1
95279786,2
95280943,1
95281159,3
95287878,2
95289973,3
95291348,16
95293716,1
95294660,2
95300687,25
95301923,2
95302639,4
95304910,2
95305264,1
95307172,1
95307306,2
95308894,6
95311019,2
95311161,7
95313821,1
95313844,1
95314329,1
95314395,6
95315675,3
95317775,4
95319834,4
95320700,3
95320849,4
95320867,4
95320963,1
95321044,1
95322108,4
95322127,3
95322149,1
95325144,1
95325276,1
95325457,1
95325579,1
95325696,1
95325718,1
95325736,1
95325803,3
95325836,13
95326300,1
95326352,1
95326446,1
95326708,24
95326787,2
95326836,1
95326858,1
95326983,2
95327917,2
95328501,1
95328571,3
95328603,2
95329360,1
95329367,2
95329403,1
95329962,1
95330895,5
95331116,1
95331788,3
95331886,2
95332362,3
95332457,2
95332727,1
95332743,2
95333232,9
95333677,1
95335017,11
95336424,1
95336634,2
95336661,1
95336875,2
95337279,3
95337742,4
95337856,4
95337881,4
95337966,4
95337978,4
95338649,2
95340261,1
95340601,1
95340780,1
95341403,1
95343178,1
95343251,2
95344027,2
95345179,5
95345354,9
95345404,1
95345860,2
95346382,2
95346447,3
95347337,1
95347781,2
95347903,1
95348047,1
95348523,2
95348557,1
95348574,1
95348628,1
95349034,2
95349400,2
95350241,1
95350450,2
95352642,1
95352924,1
95352964,1
95352989,1
95353029,1
95353085,1
95353786,2
95353851,2
95354612,25
95354776,1
95354847,1
95354909,1
95354944,1
95356350,10
95358066,5
95358597,4
95358628,3
95359374,7
95361852,1
95363437,18
95363650,1
95363905,2
95364435,1
95364626,2
95364923,1
95365764,1
95366244,1
95367591,1
95370396,1
95370472,2
95371604,1
95371701,2
95371871,2
95373221,1
95373880,1
95373979,13
95374942,3
95374946,3
95374951,2
95375612,2
95375629,1
95375949,1
95376159,3
95376542,1
95377144,2
95378699,1
95379633,1
95379736,1
95382809,1
95383400,2
95383833,1
95384244,4
95384720,3
95385909,1
95386533,1
95389802,1
95390926,1
95391202,1
95391311,1
95391713,1
95392112,1
95392219,15
95393659,1
95394661,2
95395133,2
95395170,2
95395185,2
95395298,2
95395351,1
95395479,2
95397885,1
95398572,1
95401587,4
95402292,2
95402374,1
95404868,3
95405081,2
95405117,3
95408547,1
95409015,1
95410319,1
95411051,1
95415107,3
95415545,1
95415879,2
95416417,1
95417351,4
95417966,1
95419188,1
95420231,3
95420629,1
95420735,2
95421664,1
95422985,1
95425371,7
95427914,3
95429419,2
95430242,2
95434586,1
95435529,3
95436610,1
95437146,4
95437195,2
95437502,2
95438722,1
95440457,1
95441870,10
95443377,2
95444752,4
95446546,2
95447675,4
95448626,9
95449105,3
95449602,3
95453105,6
95454714,1
95456638,2
95456827,1
95457018,5
95457030,7
95460018,1
95460056,4
95460099,20
95461128,2
95464315,3
95464410,2
95464611,2
95464639,1
95465093,2
95465543,2
95465931,1
95466203,2
95466303,1
95466963,2
95467301,1
95468261,2
95468407,2
95468852,1
95469131,2
95469652,2
95469819,5
95469841,4
95469990,3
95470049,2
95470244,2
95470357,1
95472085,6
95472258,1
95472818,2
95473000,1
95473084,1
95473225,1
95474341,1
95474650,1
95475035,1
95475220,1
95475693,2
95476448,2
95476693,3
95476918,16
95477628,62
95477672,1
95477725,1
95477779,1
95478224,2
95478233,2
95478234,2
95478238,2
95478239,3
95478244,2
95478264,2
95478641,5
95479099,1
95479475,2
95479945,1
95480322,1
95480400,3
95480420,3
95480967,1
95481401,1
95481621,4
95481715,1
95481908,3
95482388,1
95482445,5
95482511,1
95482648,3
95482767,3
95483730,4
95483879,4
95484488,1
95484655,4
95484862,4
95484909,1
95486147,1
95487004,3
95487144,2
95487595,2
95488889,5
95490773,2
95494704,10
95494812,5
95494825,1
95497274,3
95498412,3
95499588,1
95502264,2
95502466,1
95504413,1
95504953,1
95505738,2
95506318,2
95506402,2
95506490,1
95506619,1
95508105,1
95509002,1
95509065,2
95509144,2
95509295,1
95509340,2
95509487,2
95510634,1
95511079,137
95512299,2
95512715,8
95514115,2
95514448,2
95516228,5
95518369,6
95518503,2
95519541,1
95519624,2
95522017,1
95523308,4
95524374,5
95524701,1
95525142,80
95525333,8
95525467,2
95526054,1
95526334,1
95527225,1
95527492,1
95527509,2
95527634,1
95529446,1
95529842,1
95530679,1
95530775,1
95531875,2
95532258,4
95532962,1
95534142,18
95534760,2
95536017,1
95536385,3
95538980,8
95538995,2
95539200,1
95539826,2
95539885,2
95541838,3
95544788,2
95545182,1
95545553,2
95545831,3
95546006,1
95547563,1
95547719,3
95548176,1
95550536,16
95551611,3
95551776,1
95551869,2
95552569,3
95555407,2
95556454,2
95556505,5
95558234,1
95558270,2
95558341,1
95559425,1
95560306,2
95560838,1
95561324,1
95563760,4
95567713,3
95570333,6
95572960,6
95573902,2
95574847,2
95577062,1
95578234,2
95579916,1
95580342,1
95583173,1
95585422,2
95588800,2
95591017,1
95592063,1
95592715,1
95593511,26
95593711,3
95594479,2
95594679,1
95594690,1
95595581,1
95595620,1
95595635,1
95598104,2
95598856,1
95598898,1
95600046,8
95601323,17
95602622,2
95603175,1
95603227,4
95603653,36
95604314,32
95606628,1
95607686,2
95607705,3
95610247,1
95613729,3
95614083,2
95614831,1
95616757,2
95617590,1
95619412,1
95620036,1
95620074,2
95620190,1
95620611,2
95621053,1
95621637,1
95621801,2
95621969,2
95622912,2
95625104,2
95625572,2
95625719,2
95625926,1
95626098,2
95626176,2
95626184,1
95627155,1
95628787,3
95630909,2
95631244,2
95633077,2
95633150,2
95633175,3
95633301,1
95633364,6
95633560,1
95634251,1
95634695,3
95634919,1
95636150,9
95636961,12
95637980,1
